LOGGER started at 2020-01-29 13:44:35.110463.
Currently active debug channels:
	act
	batch_info
	linesearch
	learning
[2020-01-29 13:44:35.499416][__main__.TRPOAgent.log][learning]: Episode #0

[2020-01-29 13:44:35.693767][__main__.TRPOAgent.log][learning]: Performing rollouts: rollout length: 1500
[2020-01-29 13:45:53.883678][__main__.TRPOAgent.log][batch_info]: Batch #46, batch length: 10

[2020-01-29 13:45:54.009740][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.562629618868232

[2020-01-29 13:45:54.015765][__main__.TRPOAgent.log][batch_info]: Batch #47, batch length: 10

[2020-01-29 13:45:54.134399][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.502488065510988

[2020-01-29 13:45:54.140298][__main__.TRPOAgent.log][batch_info]: Batch #48, batch length: 11

[2020-01-29 13:45:54.252180][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.07629281282425

[2020-01-29 13:45:54.256740][__main__.TRPOAgent.log][batch_info]: Batch #49, batch length: 10

[2020-01-29 13:45:54.365912][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.4831084087491035

[2020-01-29 13:45:54.370477][__main__.TRPOAgent.log][batch_info]: Batch #50, batch length: 12

[2020-01-29 13:45:54.474748][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.064936571444074

[2020-01-29 13:45:54.480206][__main__.TRPOAgent.log][batch_info]: Batch #51, batch length: 10

[2020-01-29 13:45:54.595995][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.610142462328076

[2020-01-29 13:45:54.601477][__main__.TRPOAgent.log][batch_info]: Batch #52, batch length: 10

[2020-01-29 13:45:54.721005][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.5842219140380625

[2020-01-29 13:45:54.726254][__main__.TRPOAgent.log][batch_info]: Batch #53, batch length: 10

[2020-01-29 13:45:54.850225][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.509499904513359

[2020-01-29 13:45:54.856541][__main__.TRPOAgent.log][batch_info]: Batch #54, batch length: 10

[2020-01-29 13:45:54.986565][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.469486865401268

[2020-01-29 13:45:54.993070][__main__.TRPOAgent.log][batch_info]: Batch #55, batch length: 10

[2020-01-29 13:45:55.114405][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.468368776142597

[2020-01-29 13:45:55.121129][__main__.TRPOAgent.log][batch_info]: Batch #56, batch length: 12

[2020-01-29 13:45:55.245416][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.360765514274439

[2020-01-29 13:45:55.252569][__main__.TRPOAgent.log][batch_info]: Batch #57, batch length: 10

[2020-01-29 13:45:55.359657][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.529647533595562

[2020-01-29 13:45:55.365057][__main__.TRPOAgent.log][batch_info]: Batch #58, batch length: 12

[2020-01-29 13:45:55.469325][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 10.820939313659133

[2020-01-29 13:45:55.474464][__main__.TRPOAgent.log][batch_info]: Batch #59, batch length: 13

[2020-01-29 13:45:55.571057][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 12.681740935605307

[2020-01-29 13:45:55.575440][__main__.TRPOAgent.log][batch_info]: Batch #60, batch length: 11

[2020-01-29 13:45:55.671379][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.289512765678493

[2020-01-29 13:45:55.676503][__main__.TRPOAgent.log][batch_info]: Batch #61, batch length: 10

[2020-01-29 13:45:55.777160][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 8.34785630106926

[2020-01-29 13:45:55.782028][__main__.TRPOAgent.log][batch_info]: Batch #62, batch length: 12

[2020-01-29 13:45:55.892300][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 10.62268002362301

[2020-01-29 13:45:55.898022][__main__.TRPOAgent.log][batch_info]: Batch #63, batch length: 11

[2020-01-29 13:45:56.012260][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 8.971898625139147

[2020-01-29 13:45:56.017692][__main__.TRPOAgent.log][batch_info]: Batch #64, batch length: 10

[2020-01-29 13:45:56.118425][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.618046259693801

[2020-01-29 13:45:56.123518][__main__.TRPOAgent.log][batch_info]: Batch #65, batch length: 10

[2020-01-29 13:45:56.226268][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.488962285220623

[2020-01-29 13:45:56.231720][__main__.TRPOAgent.log][batch_info]: Batch #66, batch length: 10

[2020-01-29 13:45:56.329390][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.46758404970169

[2020-01-29 13:45:56.334066][__main__.TRPOAgent.log][batch_info]: Batch #67, batch length: 10

[2020-01-29 13:45:56.532576][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.485613233596086

[2020-01-29 13:45:56.538458][__main__.TRPOAgent.log][batch_info]: Batch #68, batch length: 10

[2020-01-29 13:45:56.639155][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.48917056247592

[2020-01-29 13:45:56.643861][__main__.TRPOAgent.log][batch_info]: Batch #69, batch length: 10

[2020-01-29 13:45:56.750869][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.477694443613291

[2020-01-29 13:45:56.756044][__main__.TRPOAgent.log][batch_info]: Batch #70, batch length: 10

[2020-01-29 13:45:56.855835][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.468062002956867

[2020-01-29 13:45:56.860736][__main__.TRPOAgent.log][batch_info]: Batch #71, batch length: 10

[2020-01-29 13:45:56.959409][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466023236513138

[2020-01-29 13:45:56.964839][__main__.TRPOAgent.log][batch_info]: Batch #72, batch length: 11

[2020-01-29 13:45:57.076511][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.090115563435988

[2020-01-29 13:45:57.082132][__main__.TRPOAgent.log][batch_info]: Batch #73, batch length: 10

[2020-01-29 13:45:57.190805][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.5127818517386915

[2020-01-29 13:45:57.197193][__main__.TRPOAgent.log][batch_info]: Batch #74, batch length: 10

[2020-01-29 13:45:57.306162][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.509247331321239

[2020-01-29 13:45:57.311693][__main__.TRPOAgent.log][batch_info]: Batch #75, batch length: 12

[2020-01-29 13:45:57.421139][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.002815621905029

[2020-01-29 13:45:57.426235][__main__.TRPOAgent.log][batch_info]: Batch #76, batch length: 10

[2020-01-29 13:45:57.538542][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.621312361117452

[2020-01-29 13:45:57.543580][__main__.TRPOAgent.log][batch_info]: Batch #77, batch length: 10

[2020-01-29 13:45:57.645019][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.575632797926664

[2020-01-29 13:45:57.650245][__main__.TRPOAgent.log][batch_info]: Batch #78, batch length: 10

[2020-01-29 13:45:57.750368][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.498673980683089

[2020-01-29 13:45:57.756806][__main__.TRPOAgent.log][batch_info]: Batch #79, batch length: 10

[2020-01-29 13:45:57.858224][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.4668763220310215

[2020-01-29 13:45:57.864694][__main__.TRPOAgent.log][batch_info]: Batch #80, batch length: 10

[2020-01-29 13:45:57.966792][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.470816197991371

[2020-01-29 13:45:57.971486][__main__.TRPOAgent.log][batch_info]: Batch #81, batch length: 10

[2020-01-29 13:45:58.076194][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.476912524551153

[2020-01-29 13:45:58.081586][__main__.TRPOAgent.log][batch_info]: Batch #82, batch length: 10

[2020-01-29 13:45:58.186445][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.47394165173173

[2020-01-29 13:45:58.191107][__main__.TRPOAgent.log][batch_info]: Batch #83, batch length: 10

[2020-01-29 13:45:58.290503][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.468410624563694

[2020-01-29 13:45:58.297305][__main__.TRPOAgent.log][batch_info]: Batch #84, batch length: 10

[2020-01-29 13:45:58.393486][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466051080822945

[2020-01-29 13:45:58.398994][__main__.TRPOAgent.log][batch_info]: Batch #85, batch length: 10

[2020-01-29 13:45:58.501375][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.4663178160786625

[2020-01-29 13:45:58.506376][__main__.TRPOAgent.log][batch_info]: Batch #86, batch length: 10

[2020-01-29 13:45:58.605604][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466765011847019

[2020-01-29 13:45:58.610230][__main__.TRPOAgent.log][batch_info]: Batch #87, batch length: 10

[2020-01-29 13:45:58.711096][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466550958156586

[2020-01-29 13:45:58.716703][__main__.TRPOAgent.log][batch_info]: Batch #88, batch length: 11

[2020-01-29 13:45:58.812278][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.105015202002091

[2020-01-29 13:45:58.817250][__main__.TRPOAgent.log][batch_info]: Batch #89, batch length: 10

[2020-01-29 13:45:58.915980][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.499410254508257

[2020-01-29 13:45:58.923136][__main__.TRPOAgent.log][batch_info]: Batch #90, batch length: 10

[2020-01-29 13:45:59.030483][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.496956494450569

[2020-01-29 13:45:59.035212][__main__.TRPOAgent.log][batch_info]: Batch #91, batch length: 10

[2020-01-29 13:45:59.141839][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.47808590233326

[2020-01-29 13:45:59.147026][__main__.TRPOAgent.log][batch_info]: Batch #92, batch length: 10

[2020-01-29 13:45:59.244332][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.467012956738472

[2020-01-29 13:45:59.251012][__main__.TRPOAgent.log][batch_info]: Batch #93, batch length: 10

[2020-01-29 13:45:59.348631][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466615127027035

[2020-01-29 13:45:59.353492][__main__.TRPOAgent.log][batch_info]: Batch #94, batch length: 10

[2020-01-29 13:45:59.455849][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.46850901991129

[2020-01-29 13:45:59.460970][__main__.TRPOAgent.log][batch_info]: Batch #95, batch length: 10

[2020-01-29 13:45:59.559423][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.468211530148983

[2020-01-29 13:45:59.564504][__main__.TRPOAgent.log][batch_info]: Batch #96, batch length: 10

[2020-01-29 13:45:59.662246][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466796545684337

[2020-01-29 13:45:59.667641][__main__.TRPOAgent.log][batch_info]: Batch #97, batch length: 12

[2020-01-29 13:45:59.767250][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.195352627585331

[2020-01-29 13:45:59.771787][__main__.TRPOAgent.log][batch_info]: Batch #98, batch length: 10

[2020-01-29 13:45:59.867775][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.60497314631939

[2020-01-29 13:45:59.874168][__main__.TRPOAgent.log][batch_info]: Batch #99, batch length: 10

[2020-01-29 13:45:59.976125][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.608579567819834

[2020-01-29 13:46:00.570876][__main__.TRPOAgent.log][learning]: Episode #7

[2020-01-29 13:46:00.571255][__main__.TRPOAgent.log][batch_info]: Rollout statistics size: 1035, Batch size: 100, Number of batches: 100

[2020-01-29 13:46:00.571567][__main__.TRPOAgent.log][learning]: 

***************
BEGINNING TRAINING
***************



[2020-01-29 13:46:00.571878][__main__.TRPOAgent.log][batch_info]: Batch #0, batch length: 10

[2020-01-29 13:46:00.672784][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.526398687064647

[2020-01-29 13:46:00.680325][__main__.TRPOAgent.log][batch_info]: Batch #1, batch length: 10

[2020-01-29 13:46:00.781911][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.472376500070095

[2020-01-29 13:46:00.787394][__main__.TRPOAgent.log][batch_info]: Batch #2, batch length: 10

[2020-01-29 13:46:00.886597][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.4681656062603

[2020-01-29 13:46:00.891606][__main__.TRPOAgent.log][batch_info]: Batch #3, batch length: 10

[2020-01-29 13:46:00.989083][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.477007718384266

[2020-01-29 13:46:00.994309][__main__.TRPOAgent.log][batch_info]: Batch #4, batch length: 10

[2020-01-29 13:46:01.090213][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.476320254802704

[2020-01-29 13:46:01.095212][__main__.TRPOAgent.log][batch_info]: Batch #5, batch length: 11

[2020-01-29 13:46:01.198320][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.166758561676199

[2020-01-29 13:46:01.205306][__main__.TRPOAgent.log][batch_info]: Batch #6, batch length: 10

[2020-01-29 13:46:01.305288][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.494165821373462

[2020-01-29 13:46:01.311944][__main__.TRPOAgent.log][batch_info]: Batch #7, batch length: 10

[2020-01-29 13:46:01.412883][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.505761943012476

[2020-01-29 13:46:01.418011][__main__.TRPOAgent.log][batch_info]: Batch #8, batch length: 10

[2020-01-29 13:46:01.515255][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.487248328328133

[2020-01-29 13:46:01.520175][__main__.TRPOAgent.log][batch_info]: Batch #9, batch length: 12

[2020-01-29 13:46:01.623348][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.087611827378472

[2020-01-29 13:46:01.629451][__main__.TRPOAgent.log][batch_info]: Batch #10, batch length: 11

[2020-01-29 13:46:01.730775][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 8.961369031701576

[2020-01-29 13:46:01.735904][__main__.TRPOAgent.log][batch_info]: Batch #11, batch length: 10

[2020-01-29 13:46:01.835714][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.719629439834534

[2020-01-29 13:46:01.840784][__main__.TRPOAgent.log][batch_info]: Batch #12, batch length: 11

[2020-01-29 13:46:01.937838][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 8.9613203283992

[2020-01-29 13:46:01.943036][__main__.TRPOAgent.log][batch_info]: Batch #13, batch length: 12

[2020-01-29 13:46:02.039614][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 10.771997146342377

[2020-01-29 13:46:02.044798][__main__.TRPOAgent.log][batch_info]: Batch #14, batch length: 10

[2020-01-29 13:46:02.148927][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.738102167038596

[2020-01-29 13:46:02.153536][__main__.TRPOAgent.log][batch_info]: Batch #15, batch length: 10

[2020-01-29 13:46:02.251103][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.591697315685451

[2020-01-29 13:46:02.258090][__main__.TRPOAgent.log][batch_info]: Batch #16, batch length: 10

[2020-01-29 13:46:02.359778][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.481968410313129

[2020-01-29 13:46:02.366445][__main__.TRPOAgent.log][batch_info]: Batch #17, batch length: 10

[2020-01-29 13:46:02.467166][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.46897474527359

[2020-01-29 13:46:02.473508][__main__.TRPOAgent.log][batch_info]: Batch #18, batch length: 10

[2020-01-29 13:46:02.574001][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.486125376075506

[2020-01-29 13:46:02.579040][__main__.TRPOAgent.log][batch_info]: Batch #19, batch length: 10

[2020-01-29 13:46:02.680501][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.485974258184433

[2020-01-29 13:46:02.685745][__main__.TRPOAgent.log][batch_info]: Batch #20, batch length: 12

[2020-01-29 13:46:02.784305][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.323439521094164

[2020-01-29 13:46:02.789291][__main__.TRPOAgent.log][batch_info]: Batch #21, batch length: 10

[2020-01-29 13:46:02.884929][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.587369956448674

[2020-01-29 13:46:02.889610][__main__.TRPOAgent.log][batch_info]: Batch #22, batch length: 10

[2020-01-29 13:46:02.986273][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.617775063682347

[2020-01-29 13:46:02.990896][__main__.TRPOAgent.log][batch_info]: Batch #23, batch length: 10

[2020-01-29 13:46:03.094980][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.5394113346934315

[2020-01-29 13:46:03.099914][__main__.TRPOAgent.log][batch_info]: Batch #24, batch length: 10

[2020-01-29 13:46:03.197881][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.476216384768486

[2020-01-29 13:46:03.202532][__main__.TRPOAgent.log][batch_info]: Batch #25, batch length: 10

[2020-01-29 13:46:03.300720][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.467315174639225

[2020-01-29 13:46:03.307398][__main__.TRPOAgent.log][batch_info]: Batch #26, batch length: 10

[2020-01-29 13:46:03.406539][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.476921212673187

[2020-01-29 13:46:03.411335][__main__.TRPOAgent.log][batch_info]: Batch #27, batch length: 12

[2020-01-29 13:46:03.513314][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.351443661997715

[2020-01-29 13:46:03.519511][__main__.TRPOAgent.log][batch_info]: Batch #28, batch length: 10

[2020-01-29 13:46:03.617928][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.56093413606286

[2020-01-29 13:46:03.622731][__main__.TRPOAgent.log][batch_info]: Batch #29, batch length: 10

[2020-01-29 13:46:03.720182][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.58785193413496

[2020-01-29 13:46:03.725197][__main__.TRPOAgent.log][batch_info]: Batch #30, batch length: 10

[2020-01-29 13:46:03.821811][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.525709457695484

[2020-01-29 13:46:03.826781][__main__.TRPOAgent.log][batch_info]: Batch #31, batch length: 10

[2020-01-29 13:46:03.924537][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.474446724355221

[2020-01-29 13:46:03.931324][__main__.TRPOAgent.log][batch_info]: Batch #32, batch length: 10
